Light Intensity (% of scale max) Alessandra_0.02_1.5_lampadina	Position (m) Alessandra_0.02_1.5_lampadina
0.0000000000	-0.0095000000
0.0000000000	-0.0097000000
0.0000000000	-0.0103000000
0.0000000000	-0.0106000000
0.0000000000	-0.0110000000
0.0000000000	-0.0115000000
0.0000000000	-0.0121000000
0.0000000000	-0.0126000000
0.0000000000	-0.0130000000
0.0000000000	-0.0134000000
0.0000000000	-0.0139000000
0.0000000000	-0.0143000000
0.0000000000	-0.0147000000
0.0000000000	-0.0149000000
0.0000000000	-0.0150000000
0.0000000000	-0.0153000000
0.0000000000	-0.0155000000
0.0000000000	-0.0155000000
0.0000000000	-0.0155000000
0.0000000000	-0.0155000000
0.0000000000	-0.0155000000
0.0000000000	-0.0155000000
0.0000000000	-0.0155000000
0.0000000000	-0.0155000000
0.0000000000	-0.0155000000
0.0000000000	-0.0155000000
0.0000000000	-0.0155000000
0.0000000000	-0.0155000000
0.0000000000	-0.0155000000
0.0000000000	-0.0155000000
0.0000000000	-0.0155000000
0.0000000000	-0.0155000000
0.0000000000	-0.0155000000
0.0000000000	-0.0155000000
0.0000000000	-0.0155000000
0.0000000000	-0.0155000000
0.0000000000	-0.0155000000
0.0000000000	-0.0156000000
0.0000000000	-0.0158000000
0.0000000000	-0.0159000000
0.0000000000	-0.0161000000
0.0000000000	-0.0163000000
0.0000000000	-0.0168000000
0.0000000000	-0.0172000000
0.0000000000	-0.0174000000
0.0000000000	-0.0177000000
0.0000000000	-0.0180000000
0.0000000000	-0.0182000000
0.0000000000	-0.0186000000
0.0000000000	-0.0191000000
0.0000000000	-0.0193000000
0.0000000000	-0.0195000000
0.0000000000	-0.0199000000
0.0000000000	-0.0201000000
0.0000000000	-0.0203000000
0.0000000000	-0.0206000000
0.0000000000	-0.0209000000
0.0000000000	-0.0211000000
0.0000000000	-0.0213000000
0.0000000000	-0.0215000000
0.0000000000	-0.0219000000
0.0000000000	-0.0222000000
0.0000000000	-0.0224000000
0.0000000000	-0.0227000000
0.0000000000	-0.0231000000
0.0000000000	-0.0235000000
0.0000000000	-0.0237000000
0.0000000000	-0.0237000000
0.0000000000	-0.0237000000
0.0000000000	-0.0237000000
0.0000000000	-0.0237000000
0.0000000000	-0.0237000000
0.0000000000	-0.0237000000
0.0000000000	-0.0237000000
0.0000000000	-0.0237000000
0.0000000000	-0.0237000000
0.0000000000	-0.0237000000
0.0000000000	-0.0237000000
0.0000000000	-0.0237000000
0.0000000000	-0.0237000000
0.0000000000	-0.0237000000
0.0000000000	-0.0237000000
0.0000000000	-0.0237000000
0.0000000000	-0.0237000000
0.0000000000	-0.0237000000
0.0000000000	-0.0237000000
0.0000000000	-0.0240000000
0.0000000000	-0.0244000000
0.0000000000	-0.0248000000
0.0000000000	-0.0252000000
0.0000000000	-0.0256000000
0.0000000000	-0.0260000000
0.0000000000	-0.0263000000
0.0000000000	-0.0266000000
0.0000000000	-0.0268000000
0.0000000000	-0.0270000000
0.0000000000	-0.0273000000
0.0000000000	-0.0274000000
0.0000000000	-0.0275000000
0.0000000000	-0.0276000000
0.0000000000	-0.0277000000
0.0000000000	-0.0278000000
0.0000000000	-0.0278000000
0.0000000000	-0.0278000000
0.0000000000	-0.0278000000
0.0000000000	-0.0278000000
0.0000000000	-0.0280000000
0.0000000000	-0.0282000000
0.0000000000	-0.0285000000
0.0000000000	-0.0288000000
0.0000000000	-0.0291000000
0.0000000000	-0.0294000000
0.0000000000	-0.0296000000
0.0000000000	-0.0297000000
0.0000000000	-0.0299000000
0.0000000000	-0.0300000000
0.0000000000	-0.0301000000
0.0000000000	-0.0301000000
0.0000000000	-0.0301000000
0.0000000000	-0.0301000000
0.0000000000	-0.0302000000
0.0000000000	-0.0302000000
0.0000000000	-0.0302000000
0.0000000000	-0.0302000000
0.0000000000	-0.0302000000
0.0000000000	-0.0302000000
0.0000000000	-0.0302000000
0.0000000000	-0.0302000000
0.0000000000	-0.0302000000
0.0000000000	-0.0302000000
0.0000000000	-0.0302000000
0.0000000000	-0.0302000000
0.0000000000	-0.0302000000
0.0000000000	-0.0302000000
0.0000000000	-0.0302000000
0.0000000000	-0.0302000000
0.0000000000	-0.0302000000
0.0000000000	-0.0302000000
0.0000000000	-0.0302000000
0.0000000000	-0.0304000000
0.0000000000	-0.0306000000
0.0000000000	-0.0307000000
0.0000000000	-0.0307000000
0.0000000000	-0.0308000000
0.0000000000	-0.0310000000
0.0000000000	-0.0313000000
0.0000000000	-0.0316000000
0.0000000000	-0.0319000000
0.0000000000	-0.0323000000
0.0000000000	-0.0326000000
0.0000000000	-0.0329000000
0.0000000000	-0.0333000000
0.0000000000	-0.0335000000
0.0000000000	-0.0337000000
0.0000000000	-0.0340000000
0.0000000000	-0.0342000000
0.0000000000	-0.0345000000
0.0000000000	-0.0348000000
0.0000000000	-0.0349000000
0.0000000000	-0.0351000000
0.0000000000	-0.0353000000
0.0000000000	-0.0354000000
0.0000000000	-0.0356000000
0.0000000000	-0.0358000000
0.0000000000	-0.0360000000
0.0000000000	-0.0362000000
0.0000000000	-0.0363000000
0.0000000000	-0.0364000000
0.0000000000	-0.0364000000
0.0000000000	-0.0364000000
0.0000000000	-0.0363000000
0.0000000000	-0.0363000000
0.0000000000	-0.0363000000
0.0000000000	-0.0363000000
0.0000000000	-0.0363000000
0.0000000000	-0.0363000000
0.0000000000	-0.0363000000
0.0000000000	-0.0363000000
0.0000000000	-0.0363000000
0.0000000000	-0.0363000000
0.0000000000	-0.0363000000
0.0000000000	-0.0363000000
0.0000000000	-0.0363000000
0.0000000000	-0.0364000000
0.0000000000	-0.0364000000
0.0000000000	-0.0364000000
0.0000000000	-0.0367000000
0.0000000000	-0.0370000000
0.0000000000	-0.0372000000
0.1000000000	-0.0375000000
0.1000000000	-0.0378000000
0.1000000000	-0.0381000000
0.1000000000	-0.0384000000
0.1000000000	-0.0387000000
0.1000000000	-0.0390000000
0.1000000000	-0.0392000000
0.1000000000	-0.0396000000
0.1000000000	-0.0399000000
0.1000000000	-0.0403000000
0.1000000000	-0.0406000000
0.1000000000	-0.0409000000
0.1000000000	-0.0411000000
0.1000000000	-0.0414000000
0.1000000000	-0.0416000000
0.1000000000	-0.0418000000
0.1000000000	-0.0421000000
0.1000000000	-0.0424000000
0.1000000000	-0.0427000000
0.1000000000	-0.0429000000
0.1000000000	-0.0430000000
0.1000000000	-0.0431000000
0.1000000000	-0.0431000000
0.1000000000	-0.0431000000
0.1000000000	-0.0430000000
0.1000000000	-0.0430000000
0.1000000000	-0.0430000000
0.1000000000	-0.0430000000
0.1000000000	-0.0430000000
0.1000000000	-0.0430000000
0.1000000000	-0.0430000000
0.1000000000	-0.0430000000
0.1000000000	-0.0430000000
0.1000000000	-0.0430000000
0.1000000000	-0.0430000000
0.1000000000	-0.0430000000
0.1000000000	-0.0430000000
0.1000000000	-0.0430000000
0.1000000000	-0.0431000000
0.1000000000	-0.0431000000
0.1000000000	-0.0431000000
0.1000000000	-0.0434000000
0.1000000000	-0.0436000000
0.1000000000	-0.0438000000
0.1000000000	-0.0441000000
0.1000000000	-0.0444000000
0.1000000000	-0.0447000000
0.1000000000	-0.0450000000
0.1000000000	-0.0453000000
0.1000000000	-0.0456000000
0.1000000000	-0.0459000000
0.1000000000	-0.0461000000
0.1000000000	-0.0463000000
0.1000000000	-0.0466000000
0.1000000000	-0.0469000000
0.1000000000	-0.0471000000
0.1000000000	-0.0475000000
0.1000000000	-0.0478000000
0.1000000000	-0.0481000000
0.1000000000	-0.0484000000
0.1000000000	-0.0487000000
0.1000000000	-0.0491000000
0.1000000000	-0.0495000000
0.1000000000	-0.0497000000
0.1000000000	-0.0500000000
0.1000000000	-0.0502000000
0.1000000000	-0.0504000000
0.1000000000	-0.0505000000
0.1000000000	-0.0505000000
0.1000000000	-0.0505000000
0.1000000000	-0.0505000000
0.1000000000	-0.0505000000
0.1000000000	-0.0505000000
0.1000000000	-0.0505000000
0.1000000000	-0.0505000000
0.1000000000	-0.0505000000
0.1000000000	-0.0505000000
0.1000000000	-0.0505000000
0.1000000000	-0.0505000000
0.1000000000	-0.0505000000
0.1000000000	-0.0505000000
0.1000000000	-0.0505000000
0.1000000000	-0.0505000000
0.1000000000	-0.0505000000
0.1000000000	-0.0505000000
0.1000000000	-0.0505000000
0.1000000000	-0.0505000000
0.1000000000	-0.0506000000
0.1000000000	-0.0510000000
0.1000000000	-0.0512000000
0.1000000000	-0.0513000000
0.1000000000	-0.0515000000
0.1000000000	-0.0517000000
0.1000000000	-0.0519000000
0.1000000000	-0.0522000000
0.1000000000	-0.0526000000
0.1000000000	-0.0530000000
0.1000000000	-0.0533000000
0.1000000000	-0.0534000000
0.1000000000	-0.0536000000
0.1000000000	-0.0537000000
0.1000000000	-0.0539000000
0.1000000000	-0.0542000000
0.1000000000	-0.0546000000
0.1000000000	-0.0549000000
0.1000000000	-0.0552000000
0.1000000000	-0.0555000000
0.1000000000	-0.0558000000
0.0000000000	-0.0561000000
0.0000000000	-0.0564000000
0.0000000000	-0.0566000000
0.0000000000	-0.0568000000
0.0000000000	-0.0571000000
0.0000000000	-0.0573000000
0.0000000000	-0.0575000000
0.0000000000	-0.0577000000
0.0000000000	-0.0578000000
0.0000000000	-0.0578000000
0.0000000000	-0.0578000000
0.0000000000	-0.0578000000
0.0000000000	-0.0577000000
0.0000000000	-0.0577000000
0.0000000000	-0.0577000000
0.0000000000	-0.0577000000
0.0000000000	-0.0577000000
0.0000000000	-0.0577000000
0.0000000000	-0.0577000000
0.0000000000	-0.0577000000
0.0000000000	-0.0577000000
0.0000000000	-0.0577000000
0.0000000000	-0.0577000000
0.0000000000	-0.0577000000
0.0000000000	-0.0578000000
0.0000000000	-0.0578000000
0.0000000000	-0.0578000000
0.0000000000	-0.0579000000
0.0000000000	-0.0582000000
0.0000000000	-0.0585000000
0.0000000000	-0.0587000000
0.0000000000	-0.0591000000
0.0000000000	-0.0595000000
0.0000000000	-0.0599000000
0.0000000000	-0.0604000000
0.0000000000	-0.0607000000
0.0000000000	-0.0609000000
0.0000000000	-0.0611000000
0.0000000000	-0.0614000000
0.0000000000	-0.0617000000
0.0000000000	-0.0620000000
0.0000000000	-0.0624000000
0.0000000000	-0.0627000000
0.0000000000	-0.0630000000
0.0000000000	-0.0633000000
0.0000000000	-0.0635000000
0.0000000000	-0.0637000000
0.0000000000	-0.0639000000
0.0000000000	-0.0641000000
0.0000000000	-0.0644000000
0.0000000000	-0.0645000000
0.0000000000	-0.0645000000
0.0000000000	-0.0645000000
0.0000000000	-0.0645000000
0.0000000000	-0.0645000000
0.0000000000	-0.0645000000
0.0000000000	-0.0645000000
0.0000000000	-0.0645000000
0.0000000000	-0.0645000000
0.0000000000	-0.0645000000
0.0000000000	-0.0645000000
0.0000000000	-0.0645000000
0.0000000000	-0.0645000000
0.0000000000	-0.0645000000
0.0000000000	-0.0645000000
0.0000000000	-0.0645000000
0.0000000000	-0.0645000000
0.0000000000	-0.0645000000
0.0000000000	-0.0645000000
0.0000000000	-0.0645000000
0.0000000000	-0.0645000000
0.0000000000	-0.0645000000
0.0000000000	-0.0647000000
0.0000000000	-0.0651000000
0.1000000000	-0.0653000000
0.1000000000	-0.0656000000
0.1000000000	-0.0659000000
0.1000000000	-0.0662000000
0.1000000000	-0.0665000000
0.1000000000	-0.0668000000
0.1000000000	-0.0671000000
0.1000000000	-0.0674000000
0.1000000000	-0.0676000000
0.1000000000	-0.0679000000
0.1000000000	-0.0681000000
0.1000000000	-0.0683000000
0.1000000000	-0.0686000000
0.1000000000	-0.0690000000
0.1000000000	-0.0693000000
0.1000000000	-0.0696000000
0.1000000000	-0.0699000000
0.1000000000	-0.0701000000
0.1000000000	-0.0704000000
0.1000000000	-0.0705000000
0.1000000000	-0.0707000000
0.1000000000	-0.0708000000
0.2000000000	-0.0710000000
0.2000000000	-0.0712000000
0.2000000000	-0.0713000000
0.2000000000	-0.0714000000
0.2000000000	-0.0714000000
0.2000000000	-0.0714000000
0.2000000000	-0.0714000000
0.2000000000	-0.0713000000
0.2000000000	-0.0713000000
0.2000000000	-0.0713000000
0.2000000000	-0.0713000000
0.2000000000	-0.0713000000
0.2000000000	-0.0713000000
0.2000000000	-0.0713000000
0.2000000000	-0.0713000000
0.2000000000	-0.0713000000
0.2000000000	-0.0713000000
0.2000000000	-0.0713000000
0.2000000000	-0.0713000000
0.2000000000	-0.0713000000
0.2000000000	-0.0713000000
0.2000000000	-0.0713000000
0.2000000000	-0.0713000000
0.2000000000	-0.0713000000
0.2000000000	-0.0713000000
0.2000000000	-0.0714000000
0.2000000000	-0.0714000000
0.2000000000	-0.0714000000
0.2000000000	-0.0717000000
0.2000000000	-0.0718000000
0.2000000000	-0.0720000000
0.2000000000	-0.0723000000
0.2000000000	-0.0726000000
0.2000000000	-0.0731000000
0.2000000000	-0.0736000000
0.2000000000	-0.0739000000
0.2000000000	-0.0741000000
0.3000000000	-0.0745000000
0.3000000000	-0.0749000000
0.3000000000	-0.0755000000
0.4000000000	-0.0759000000
0.4000000000	-0.0761000000
0.4000000000	-0.0762000000
0.4000000000	-0.0763000000
0.4000000000	-0.0765000000
0.4000000000	-0.0766000000
0.4000000000	-0.0768000000
0.5000000000	-0.0769000000
0.5000000000	-0.0772000000
0.5000000000	-0.0773000000
0.5000000000	-0.0777000000
0.6000000000	-0.0781000000
0.6000000000	-0.0785000000
0.7000000000	-0.0789000000
0.7000000000	-0.0792000000
0.7000000000	-0.0793000000
0.7000000000	-0.0794000000
0.7000000000	-0.0794000000
0.7000000000	-0.0794000000
0.7000000000	-0.0794000000
0.7000000000	-0.0794000000
0.7000000000	-0.0794000000
0.7000000000	-0.0794000000
0.7000000000	-0.0794000000
0.7000000000	-0.0794000000
0.7000000000	-0.0794000000
0.7000000000	-0.0794000000
0.7000000000	-0.0794000000
0.7000000000	-0.0794000000
0.7000000000	-0.0794000000
0.7000000000	-0.0794000000
0.7000000000	-0.0794000000
0.7000000000	-0.0794000000
0.7000000000	-0.0794000000
0.7000000000	-0.0796000000
0.8000000000	-0.0798000000
0.8000000000	-0.0800000000
0.8000000000	-0.0801000000
0.8000000000	-0.0803000000
0.8000000000	-0.0805000000
0.8000000000	-0.0806000000
0.8000000000	-0.0809000000
0.8000000000	-0.0811000000
0.8000000000	-0.0813000000
0.9000000000	-0.0815000000
0.9000000000	-0.0816000000
0.9000000000	-0.0818000000
0.9000000000	-0.0823000000
0.9000000000	-0.0827000000
0.9000000000	-0.0833000000
0.9000000000	-0.0838000000
0.9000000000	-0.0844000000
0.9000000000	-0.0849000000
0.9000000000	-0.0851000000
0.9000000000	-0.0854000000
0.9000000000	-0.0857000000
0.9000000000	-0.0859000000
0.9000000000	-0.0861000000
0.9000000000	-0.0863000000
0.9000000000	-0.0866000000
0.9000000000	-0.0868000000
0.9000000000	-0.0869000000
0.9000000000	-0.0870000000
0.9000000000	-0.0871000000
0.9000000000	-0.0872000000
0.9000000000	-0.0872000000
0.9000000000	-0.0872000000
0.9000000000	-0.0872000000
0.9000000000	-0.0872000000
0.9000000000	-0.0872000000
0.9000000000	-0.0872000000
0.9000000000	-0.0872000000
0.9000000000	-0.0872000000
0.9000000000	-0.0872000000
0.9000000000	-0.0872000000
0.9000000000	-0.0872000000
0.9000000000	-0.0872000000
0.9000000000	-0.0872000000
0.9000000000	-0.0872000000
0.9000000000	-0.0872000000
0.9000000000	-0.0872000000
0.9000000000	-0.0872000000
0.9000000000	-0.0872000000
0.9000000000	-0.0872000000
0.9000000000	-0.0873000000
0.9000000000	-0.0875000000
0.9000000000	-0.0878000000
0.9000000000	-0.0880000000
0.9000000000	-0.0882000000
0.9000000000	-0.0884000000
0.9000000000	-0.0886000000
0.9000000000	-0.0888000000
0.9000000000	-0.0892000000
0.9000000000	-0.0895000000
0.9000000000	-0.0898000000
1.0000000000	-0.0901000000
1.0000000000	-0.0903000000
1.0000000000	-0.0906000000
1.0000000000	-0.0908000000
1.0000000000	-0.0911000000
1.0000000000	-0.0912000000
1.0000000000	-0.0913000000
1.0000000000	-0.0914000000
1.0000000000	-0.0916000000
1.0000000000	-0.0918000000
1.0000000000	-0.0920000000
1.0000000000	-0.0923000000
1.0000000000	-0.0926000000
1.0000000000	-0.0928000000
1.0000000000	-0.0930000000
1.0000000000	-0.0932000000
1.0000000000	-0.0934000000
1.0000000000	-0.0935000000
1.0000000000	-0.0937000000
1.0000000000	-0.0939000000
1.0000000000	-0.0941000000
1.0000000000	-0.0943000000
1.0000000000	-0.0943000000
1.0000000000	-0.0943000000
1.0000000000	-0.0943000000
1.0000000000	-0.0943000000
1.0000000000	-0.0943000000
1.0000000000	-0.0943000000
1.0000000000	-0.0943000000
1.0000000000	-0.0943000000
1.0000000000	-0.0943000000
1.0000000000	-0.0943000000
1.0000000000	-0.0943000000
1.0000000000	-0.0943000000
1.0000000000	-0.0943000000
1.0000000000	-0.0943000000
1.0000000000	-0.0943000000
1.0000000000	-0.0943000000
1.0000000000	-0.0943000000
1.0000000000	-0.0943000000
1.0000000000	-0.0943000000
1.0000000000	-0.0944000000
1.0000000000	-0.0948000000
1.0000000000	-0.0950000000
1.0000000000	-0.0950000000
1.0000000000	-0.0952000000
1.0000000000	-0.0954000000
1.0000000000	-0.0957000000
1.0000000000	-0.0959000000
1.0000000000	-0.0962000000
1.0000000000	-0.0966000000
1.0000000000	-0.0970000000
1.0000000000	-0.0973000000
1.0000000000	-0.0977000000
1.0000000000	-0.0979000000
1.0000000000	-0.0982000000
1.0000000000	-0.0985000000
1.1000000000	-0.0988000000
1.1000000000	-0.0992000000
1.1000000000	-0.0997000000
1.1000000000	-0.1000000000
1.1000000000	-0.1003000000
1.1000000000	-0.1006000000
1.1000000000	-0.1009000000
1.1000000000	-0.1011000000
1.1000000000	-0.1012000000
1.0000000000	-0.1014000000
1.0000000000	-0.1017000000
1.0000000000	-0.1020000000
1.0000000000	-0.1022000000
1.0000000000	-0.1025000000
1.0000000000	-0.1028000000
1.0000000000	-0.1030000000
1.0000000000	-0.1032000000
1.0000000000	-0.1032000000
1.0000000000	-0.1032000000
1.0000000000	-0.1032000000
1.0000000000	-0.1030000000
1.0000000000	-0.1030000000
1.0000000000	-0.1030000000
1.0000000000	-0.1030000000
1.0000000000	-0.1030000000
1.0000000000	-0.1030000000
1.0000000000	-0.1030000000
1.0000000000	-0.1030000000
1.0000000000	-0.1030000000
1.0000000000	-0.1030000000
1.0000000000	-0.1030000000
1.0000000000	-0.1030000000
1.0000000000	-0.1030000000
1.0000000000	-0.1030000000
1.0000000000	-0.1030000000
1.0000000000	-0.1031000000
0.9000000000	-0.1033000000
0.9000000000	-0.1037000000
0.9000000000	-0.1041000000
0.8000000000	-0.1046000000
0.7000000000	-0.1052000000
0.7000000000	-0.1056000000
0.6000000000	-0.1060000000
0.6000000000	-0.1063000000
0.6000000000	-0.1066000000
0.5000000000	-0.1068000000
0.5000000000	-0.1069000000
0.5000000000	-0.1071000000
0.5000000000	-0.1073000000
0.5000000000	-0.1074000000
0.5000000000	-0.1075000000
0.5000000000	-0.1077000000
0.4000000000	-0.1077000000
0.4000000000	-0.1078000000
0.4000000000	-0.1079000000
0.4000000000	-0.1081000000
0.4000000000	-0.1083000000
0.4000000000	-0.1084000000
0.4000000000	-0.1086000000
0.4000000000	-0.1087000000
0.4000000000	-0.1088000000
0.4000000000	-0.1089000000
0.3000000000	-0.1090000000
0.3000000000	-0.1092000000
0.3000000000	-0.1093000000
0.3000000000	-0.1094000000
0.3000000000	-0.1096000000
0.3000000000	-0.1097000000
0.3000000000	-0.1098000000
0.3000000000	-0.1098000000
0.3000000000	-0.1098000000
0.3000000000	-0.1098000000
0.3000000000	-0.1098000000
0.3000000000	-0.1098000000
0.3000000000	-0.1098000000
0.3000000000	-0.1098000000
0.3000000000	-0.1098000000
0.3000000000	-0.1098000000
0.3000000000	-0.1098000000
0.3000000000	-0.1098000000
0.3000000000	-0.1098000000
0.3000000000	-0.1098000000
0.3000000000	-0.1099000000
0.3000000000	-0.1101000000
0.3000000000	-0.1105000000
0.3000000000	-0.1109000000
0.3000000000	-0.1114000000
0.3000000000	-0.1118000000
0.2000000000	-0.1122000000
0.2000000000	-0.1125000000
0.2000000000	-0.1126000000
0.2000000000	-0.1128000000
0.2000000000	-0.1129000000
0.2000000000	-0.1130000000
0.2000000000	-0.1132000000
0.2000000000	-0.1134000000
0.2000000000	-0.1137000000
0.2000000000	-0.1140000000
0.2000000000	-0.1142000000
0.2000000000	-0.1145000000
0.2000000000	-0.1148000000
0.2000000000	-0.1150000000
0.2000000000	-0.1153000000
0.2000000000	-0.1156000000
0.2000000000	-0.1158000000
0.2000000000	-0.1161000000
0.2000000000	-0.1164000000
0.1000000000	-0.1165000000
0.1000000000	-0.1165000000
0.1000000000	-0.1165000000
0.1000000000	-0.1165000000
0.1000000000	-0.1165000000
0.1000000000	-0.1165000000
0.1000000000	-0.1165000000
0.1000000000	-0.1165000000
0.1000000000	-0.1165000000
0.1000000000	-0.1165000000
0.1000000000	-0.1165000000
0.1000000000	-0.1165000000
0.1000000000	-0.1165000000
0.1000000000	-0.1165000000
0.1000000000	-0.1165000000
0.1000000000	-0.1165000000
0.1000000000	-0.1165000000
0.1000000000	-0.1165000000
0.1000000000	-0.1165000000
0.1000000000	-0.1165000000
0.1000000000	-0.1165000000
0.1000000000	-0.1165000000
0.1000000000	-0.1165000000
0.1000000000	-0.1165000000
0.1000000000	-0.1165000000
0.1000000000	-0.1165000000
0.1000000000	-0.1165000000
0.1000000000	-0.1165000000
0.1000000000	-0.1165000000
0.1000000000	-0.1165000000
0.1000000000	-0.1167000000
0.1000000000	-0.1168000000
0.1000000000	-0.1169000000
0.1000000000	-0.1170000000
0.1000000000	-0.1171000000
0.1000000000	-0.1172000000
0.1000000000	-0.1173000000
0.1000000000	-0.1174000000
0.1000000000	-0.1176000000
0.1000000000	-0.1177000000
0.1000000000	-0.1179000000
0.1000000000	-0.1181000000
0.1000000000	-0.1183000000
0.1000000000	-0.1185000000
0.1000000000	-0.1186000000
0.1000000000	-0.1186000000
0.1000000000	-0.1187000000
0.1000000000	-0.1187000000
0.1000000000	-0.1188000000
0.1000000000	-0.1189000000
0.1000000000	-0.1190000000
0.1000000000	-0.1191000000
0.1000000000	-0.1194000000
0.1000000000	-0.1197000000
0.1000000000	-0.1199000000
0.1000000000	-0.1203000000
0.1000000000	-0.1205000000
0.0000000000	-0.1209000000
0.0000000000	-0.1212000000
0.0000000000	-0.1215000000
0.0000000000	-0.1218000000
0.0000000000	-0.1220000000
0.0000000000	-0.1222000000
0.0000000000	-0.1222000000
0.0000000000	-0.1222000000
0.0000000000	-0.1222000000
0.0000000000	-0.1222000000
0.0000000000	-0.1222000000
0.0000000000	-0.1222000000
0.0000000000	-0.1222000000
0.0000000000	-0.1222000000
0.0000000000	-0.1222000000
0.0000000000	-0.1222000000
0.0000000000	-0.1222000000
0.0000000000	-0.1222000000
0.0000000000	-0.1222000000
0.0000000000	-0.1222000000
0.0000000000	-0.1223000000
0.0000000000	-0.1227000000
0.0000000000	-0.1232000000
0.0000000000	-0.1235000000
0.0000000000	-0.1240000000
0.0000000000	-0.1244000000
0.0000000000	-0.1248000000
0.0000000000	-0.1250000000
0.0000000000	-0.1251000000
0.0000000000	-0.1254000000
0.0000000000	-0.1256000000
0.0000000000	-0.1258000000
0.0000000000	-0.1261000000
0.0000000000	-0.1263000000
0.0000000000	-0.1267000000
0.0000000000	-0.1270000000
0.0000000000	-0.1273000000
0.0000000000	-0.1275000000
0.0000000000	-0.1278000000
0.0000000000	-0.1280000000
0.0000000000	-0.1284000000
0.1000000000	-0.1287000000
0.1000000000	-0.1289000000
0.1000000000	-0.1292000000
0.1000000000	-0.1294000000
0.1000000000	-0.1296000000
0.1000000000	-0.1296000000
0.1000000000	-0.1295000000
0.1000000000	-0.1295000000
0.1000000000	-0.1295000000
0.1000000000	-0.1295000000
0.1000000000	-0.1295000000
0.1000000000	-0.1295000000
0.1000000000	-0.1295000000
0.1000000000	-0.1295000000
0.1000000000	-0.1295000000
0.1000000000	-0.1295000000
0.1000000000	-0.1295000000
0.1000000000	-0.1296000000
0.1000000000	-0.1296000000
0.1000000000	-0.1297000000
0.1000000000	-0.1301000000
0.1000000000	-0.1303000000
0.1000000000	-0.1305000000
0.1000000000	-0.1309000000
0.1000000000	-0.1313000000
0.1000000000	-0.1317000000
0.1000000000	-0.1321000000
0.1000000000	-0.1325000000
0.1000000000	-0.1329000000
0.1000000000	-0.1332000000
0.1000000000	-0.1334000000
0.1000000000	-0.1336000000
0.1000000000	-0.1336000000
0.1000000000	-0.1337000000
0.1000000000	-0.1339000000
0.1000000000	-0.1340000000
0.1000000000	-0.1343000000
0.1000000000	-0.1345000000
0.1000000000	-0.1348000000
