Light Intensity (% of scale max) Alessio_0.02_1.5_lampadina	Position (m) Alessio_0.02_1.5_lampadina
0.0000000000	-0.0112000000
0.0000000000	-0.0117000000
0.0000000000	-0.0122000000
0.0000000000	-0.0122000000
0.0000000000	-0.0124000000
0.0000000000	-0.0128000000
0.0000000000	-0.0132000000
0.0000000000	-0.0135000000
0.0000000000	-0.0139000000
0.0000000000	-0.0142000000
0.0000000000	-0.0143000000
0.0000000000	-0.0147000000
0.0000000000	-0.0148000000
0.0000000000	-0.0149000000
0.0000000000	-0.0152000000
0.0000000000	-0.0155000000
0.0000000000	-0.0156000000
0.0000000000	-0.0157000000
0.0000000000	-0.0159000000
0.0000000000	-0.0163000000
0.0000000000	-0.0168000000
0.0000000000	-0.0170000000
0.0000000000	-0.0170000000
0.0000000000	-0.0170000000
0.0000000000	-0.0168000000
0.0000000000	-0.0168000000
0.0000000000	-0.0168000000
0.0000000000	-0.0168000000
0.0000000000	-0.0168000000
0.0000000000	-0.0168000000
0.0000000000	-0.0168000000
0.0000000000	-0.0168000000
0.0000000000	-0.0168000000
0.0000000000	-0.0168000000
0.0000000000	-0.0169000000
0.0000000000	-0.0170000000
0.0000000000	-0.0171000000
0.0000000000	-0.0175000000
0.0000000000	-0.0180000000
0.0000000000	-0.0181000000
0.0000000000	-0.0183000000
0.0000000000	-0.0189000000
0.0000000000	-0.0191000000
0.0000000000	-0.0192000000
0.0000000000	-0.0194000000
0.0000000000	-0.0196000000
0.0000000000	-0.0199000000
0.0000000000	-0.0202000000
0.0000000000	-0.0204000000
0.0000000000	-0.0207000000
0.0000000000	-0.0211000000
0.0000000000	-0.0213000000
0.0000000000	-0.0215000000
0.0000000000	-0.0217000000
0.0000000000	-0.0217000000
0.0000000000	-0.0217000000
0.0000000000	-0.0217000000
0.0000000000	-0.0217000000
0.0000000000	-0.0216000000
0.0000000000	-0.0217000000
0.0000000000	-0.0217000000
0.0000000000	-0.0217000000
0.0000000000	-0.0217000000
0.0000000000	-0.0216000000
0.0000000000	-0.0217000000
0.0000000000	-0.0217000000
0.0000000000	-0.0217000000
0.0000000000	-0.0221000000
0.0000000000	-0.0225000000
0.0000000000	-0.0226000000
0.0000000000	-0.0228000000
0.0000000000	-0.0231000000
0.0000000000	-0.0235000000
0.0000000000	-0.0239000000
0.0000000000	-0.0242000000
0.0000000000	-0.0245000000
0.0000000000	-0.0248000000
0.0000000000	-0.0251000000
0.0000000000	-0.0254000000
0.0000000000	-0.0258000000
0.0000000000	-0.0260000000
0.0000000000	-0.0261000000
0.0000000000	-0.0262000000
0.0000000000	-0.0262000000
0.0000000000	-0.0262000000
0.0000000000	-0.0265000000
0.0000000000	-0.0268000000
0.0000000000	-0.0270000000
0.0000000000	-0.0272000000
0.0000000000	-0.0274000000
0.0000000000	-0.0278000000
0.0000000000	-0.0279000000
0.0000000000	-0.0279000000
0.0000000000	-0.0279000000
0.0000000000	-0.0276000000
0.0000000000	-0.0272000000
0.0000000000	-0.0272000000
0.0000000000	-0.0273000000
0.0000000000	-0.0273000000
0.0000000000	-0.0273000000
0.0000000000	-0.0273000000
0.0000000000	-0.0273000000
0.0000000000	-0.0273000000
0.0000000000	-0.0274000000
0.0000000000	-0.0278000000
0.0000000000	-0.0286000000
0.0000000000	-0.0289000000
0.0000000000	-0.0291000000
0.0000000000	-0.0294000000
0.0000000000	-0.0295000000
0.0000000000	-0.0297000000
0.0000000000	-0.0299000000
0.0000000000	-0.0301000000
0.0000000000	-0.0304000000
0.0000000000	-0.0306000000
0.0000000000	-0.0308000000
0.0000000000	-0.0310000000
0.0000000000	-0.0315000000
0.0000000000	-0.0318000000
0.0000000000	-0.0318000000
0.0000000000	-0.0320000000
0.0000000000	-0.0323000000
0.0000000000	-0.0324000000
0.0000000000	-0.0324000000
0.0000000000	-0.0325000000
0.0000000000	-0.0326000000
0.0000000000	-0.0326000000
0.0000000000	-0.0326000000
0.0000000000	-0.0326000000
0.0000000000	-0.0324000000
0.0000000000	-0.0323000000
0.0000000000	-0.0323000000
0.0000000000	-0.0323000000
0.0000000000	-0.0323000000
0.0000000000	-0.0323000000
0.0000000000	-0.0323000000
0.0000000000	-0.0323000000
0.0000000000	-0.0323000000
0.0000000000	-0.0324000000
0.0000000000	-0.0325000000
0.0000000000	-0.0327000000
0.0000000000	-0.0333000000
0.0000000000	-0.0336000000
0.0000000000	-0.0336000000
0.0000000000	-0.0337000000
0.0000000000	-0.0341000000
0.0000000000	-0.0342000000
0.0000000000	-0.0344000000
0.0000000000	-0.0348000000
0.0000000000	-0.0350000000
0.0000000000	-0.0352000000
0.0000000000	-0.0353000000
0.0000000000	-0.0354000000
0.0000000000	-0.0355000000
0.0000000000	-0.0356000000
0.0000000000	-0.0357000000
0.0000000000	-0.0359000000
0.0000000000	-0.0359000000
0.0000000000	-0.0360000000
0.0000000000	-0.0364000000
0.0000000000	-0.0364000000
0.0000000000	-0.0365000000
0.0000000000	-0.0368000000
0.0000000000	-0.0369000000
0.1000000000	-0.0370000000
0.1000000000	-0.0372000000
0.1000000000	-0.0374000000
0.1000000000	-0.0376000000
0.1000000000	-0.0377000000
0.1000000000	-0.0377000000
0.1000000000	-0.0376000000
0.1000000000	-0.0373000000
0.1000000000	-0.0373000000
0.1000000000	-0.0373000000
0.1000000000	-0.0373000000
0.1000000000	-0.0373000000
0.1000000000	-0.0373000000
0.1000000000	-0.0371000000
0.1000000000	-0.0371000000
0.1000000000	-0.0372000000
0.1000000000	-0.0372000000
0.1000000000	-0.0374000000
0.1000000000	-0.0376000000
0.1000000000	-0.0382000000
0.1000000000	-0.0386000000
0.1000000000	-0.0387000000
0.1000000000	-0.0390000000
0.1000000000	-0.0394000000
0.1000000000	-0.0395000000
0.1000000000	-0.0396000000
0.1000000000	-0.0398000000
0.1000000000	-0.0399000000
0.1000000000	-0.0402000000
0.1000000000	-0.0406000000
0.1000000000	-0.0408000000
0.1000000000	-0.0409000000
0.1000000000	-0.0410000000
0.1000000000	-0.0412000000
0.1000000000	-0.0413000000
0.1000000000	-0.0414000000
0.1000000000	-0.0414000000
0.1000000000	-0.0417000000
0.1000000000	-0.0421000000
0.1000000000	-0.0422000000
0.1000000000	-0.0424000000
0.1000000000	-0.0426000000
0.1000000000	-0.0427000000
0.1000000000	-0.0427000000
0.1000000000	-0.0427000000
0.1000000000	-0.0426000000
0.1000000000	-0.0426000000
0.1000000000	-0.0423000000
0.1000000000	-0.0423000000
0.1000000000	-0.0423000000
0.1000000000	-0.0423000000
0.1000000000	-0.0423000000
0.1000000000	-0.0423000000
0.1000000000	-0.0423000000
0.1000000000	-0.0424000000
0.1000000000	-0.0424000000
0.1000000000	-0.0425000000
0.1000000000	-0.0427000000
0.1000000000	-0.0433000000
0.1000000000	-0.0436000000
0.1000000000	-0.0436000000
0.1000000000	-0.0438000000
0.1000000000	-0.0440000000
0.1000000000	-0.0441000000
0.1000000000	-0.0446000000
0.1000000000	-0.0448000000
0.1000000000	-0.0451000000
0.1000000000	-0.0452000000
0.1000000000	-0.0454000000
0.1000000000	-0.0456000000
0.1000000000	-0.0458000000
0.1000000000	-0.0460000000
0.1000000000	-0.0462000000
0.1000000000	-0.0465000000
0.1000000000	-0.0467000000
0.1000000000	-0.0468000000
0.1000000000	-0.0469000000
0.1000000000	-0.0471000000
0.1000000000	-0.0473000000
0.1000000000	-0.0475000000
0.1000000000	-0.0477000000
0.1000000000	-0.0479000000
0.1000000000	-0.0480000000
0.1000000000	-0.0480000000
0.1000000000	-0.0479000000
0.1000000000	-0.0479000000
0.1000000000	-0.0478000000
0.1000000000	-0.0478000000
0.1000000000	-0.0478000000
0.1000000000	-0.0478000000
0.1000000000	-0.0478000000
0.1000000000	-0.0478000000
0.1000000000	-0.0478000000
0.1000000000	-0.0478000000
0.1000000000	-0.0479000000
0.1000000000	-0.0479000000
0.1000000000	-0.0481000000
0.1000000000	-0.0487000000
0.1000000000	-0.0491000000
0.1000000000	-0.0492000000
0.1000000000	-0.0494000000
0.1000000000	-0.0495000000
0.1000000000	-0.0496000000
0.1000000000	-0.0499000000
0.1000000000	-0.0502000000
0.1000000000	-0.0505000000
0.1000000000	-0.0507000000
0.1000000000	-0.0510000000
0.1000000000	-0.0512000000
0.1000000000	-0.0514000000
0.1000000000	-0.0516000000
0.1000000000	-0.0518000000
0.1000000000	-0.0520000000
0.1000000000	-0.0521000000
0.1000000000	-0.0523000000
0.1000000000	-0.0524000000
0.1000000000	-0.0525000000
0.1000000000	-0.0526000000
0.1000000000	-0.0527000000
0.1000000000	-0.0529000000
0.1000000000	-0.0531000000
0.1000000000	-0.0532000000
0.1000000000	-0.0533000000
0.1000000000	-0.0533000000
0.1000000000	-0.0532000000
0.1000000000	-0.0530000000
0.1000000000	-0.0528000000
0.1000000000	-0.0528000000
0.1000000000	-0.0528000000
0.1000000000	-0.0528000000
0.1000000000	-0.0528000000
0.1000000000	-0.0528000000
0.1000000000	-0.0528000000
0.1000000000	-0.0528000000
0.1000000000	-0.0528000000
0.1000000000	-0.0530000000
0.1000000000	-0.0533000000
0.1000000000	-0.0539000000
0.1000000000	-0.0542000000
0.1000000000	-0.0544000000
0.1000000000	-0.0547000000
0.1000000000	-0.0548000000
0.1000000000	-0.0549000000
0.1000000000	-0.0552000000
0.1000000000	-0.0553000000
0.1000000000	-0.0555000000
0.1000000000	-0.0558000000
0.1000000000	-0.0560000000
0.1000000000	-0.0562000000
0.1000000000	-0.0564000000
0.1000000000	-0.0565000000
0.1000000000	-0.0566000000
0.1000000000	-0.0567000000
0.1000000000	-0.0569000000
0.1000000000	-0.0570000000
0.1000000000	-0.0572000000
0.1000000000	-0.0574000000
0.1000000000	-0.0575000000
0.1000000000	-0.0578000000
0.1000000000	-0.0581000000
0.1000000000	-0.0582000000
0.1000000000	-0.0582000000
0.1000000000	-0.0581000000
0.1000000000	-0.0580000000
0.1000000000	-0.0577000000
0.1000000000	-0.0576000000
0.1000000000	-0.0576000000
0.1000000000	-0.0576000000
0.1000000000	-0.0576000000
0.1000000000	-0.0576000000
0.1000000000	-0.0576000000
0.1000000000	-0.0576000000
0.1000000000	-0.0576000000
0.1000000000	-0.0576000000
0.1000000000	-0.0576000000
0.1000000000	-0.0577000000
0.1000000000	-0.0577000000
0.1000000000	-0.0579000000
0.1000000000	-0.0582000000
0.0000000000	-0.0586000000
0.0000000000	-0.0591000000
0.0000000000	-0.0593000000
0.0000000000	-0.0596000000
0.0000000000	-0.0599000000
0.0000000000	-0.0601000000
0.0000000000	-0.0603000000
0.0000000000	-0.0606000000
0.0000000000	-0.0608000000
0.0000000000	-0.0610000000
0.0000000000	-0.0613000000
0.0000000000	-0.0615000000
0.0000000000	-0.0616000000
0.0000000000	-0.0617000000
0.0000000000	-0.0619000000
0.0000000000	-0.0624000000
0.0000000000	-0.0625000000
0.0000000000	-0.0626000000
0.0000000000	-0.0628000000
0.0000000000	-0.0629000000
0.0000000000	-0.0630000000
0.0000000000	-0.0632000000
0.0000000000	-0.0633000000
0.0000000000	-0.0634000000
0.0000000000	-0.0636000000
0.0000000000	-0.0638000000
0.0000000000	-0.0639000000
0.0000000000	-0.0639000000
0.0000000000	-0.0641000000
0.0000000000	-0.0643000000
0.0000000000	-0.0643000000
0.0000000000	-0.0643000000
0.0000000000	-0.0643000000
0.0000000000	-0.0641000000
0.0000000000	-0.0638000000
0.0000000000	-0.0638000000
0.0000000000	-0.0639000000
0.0000000000	-0.0639000000
0.0000000000	-0.0639000000
0.0000000000	-0.0639000000
0.0000000000	-0.0638000000
0.0000000000	-0.0639000000
0.0000000000	-0.0638000000
0.0000000000	-0.0638000000
0.0000000000	-0.0639000000
0.0000000000	-0.0639000000
0.0000000000	-0.0640000000
0.0000000000	-0.0644000000
0.1000000000	-0.0649000000
0.1000000000	-0.0652000000
0.1000000000	-0.0655000000
0.1000000000	-0.0658000000
0.1000000000	-0.0658000000
0.1000000000	-0.0660000000
0.1000000000	-0.0662000000
0.1000000000	-0.0664000000
0.1000000000	-0.0667000000
0.1000000000	-0.0670000000
0.1000000000	-0.0674000000
0.1000000000	-0.0676000000
0.1000000000	-0.0677000000
0.1000000000	-0.0679000000
0.1000000000	-0.0680000000
0.1000000000	-0.0681000000
0.1000000000	-0.0682000000
0.1000000000	-0.0684000000
0.1000000000	-0.0686000000
0.1000000000	-0.0687000000
0.1000000000	-0.0688000000
0.1000000000	-0.0689000000
0.1000000000	-0.0689000000
0.1000000000	-0.0689000000
0.1000000000	-0.0691000000
0.1000000000	-0.0693000000
0.1000000000	-0.0694000000
0.1000000000	-0.0694000000
0.1000000000	-0.0694000000
0.1000000000	-0.0694000000
0.1000000000	-0.0693000000
0.1000000000	-0.0691000000
0.1000000000	-0.0691000000
0.1000000000	-0.0691000000
0.1000000000	-0.0691000000
0.1000000000	-0.0691000000
0.1000000000	-0.0691000000
0.1000000000	-0.0691000000
0.1000000000	-0.0691000000
0.1000000000	-0.0691000000
0.1000000000	-0.0691000000
0.1000000000	-0.0691000000
0.1000000000	-0.0691000000
0.1000000000	-0.0692000000
0.1000000000	-0.0693000000
0.1000000000	-0.0694000000
0.1000000000	-0.0697000000
0.1000000000	-0.0697000000
0.1000000000	-0.0698000000
0.1000000000	-0.0700000000
0.1000000000	-0.0702000000
0.1000000000	-0.0704000000
0.1000000000	-0.0706000000
0.1000000000	-0.0709000000
0.1000000000	-0.0711000000
0.2000000000	-0.0713000000
0.2000000000	-0.0713000000
0.2000000000	-0.0714000000
0.2000000000	-0.0716000000
0.2000000000	-0.0717000000
0.2000000000	-0.0718000000
0.2000000000	-0.0719000000
0.2000000000	-0.0720000000
0.2000000000	-0.0723000000
0.2000000000	-0.0724000000
0.2000000000	-0.0725000000
0.2000000000	-0.0726000000
0.2000000000	-0.0727000000
0.2000000000	-0.0727000000
0.2000000000	-0.0729000000
0.2000000000	-0.0733000000
0.2000000000	-0.0735000000
0.2000000000	-0.0736000000
0.2000000000	-0.0736000000
0.3000000000	-0.0738000000
0.3000000000	-0.0741000000
0.3000000000	-0.0743000000
0.3000000000	-0.0745000000
0.3000000000	-0.0747000000
0.3000000000	-0.0747000000
0.3000000000	-0.0747000000
0.3000000000	-0.0747000000
0.3000000000	-0.0744000000
0.3000000000	-0.0742000000
0.3000000000	-0.0740000000
0.3000000000	-0.0739000000
0.3000000000	-0.0740000000
0.3000000000	-0.0740000000
0.3000000000	-0.0740000000
0.3000000000	-0.0740000000
0.3000000000	-0.0740000000
0.3000000000	-0.0739000000
0.3000000000	-0.0739000000
0.3000000000	-0.0740000000
0.3000000000	-0.0740000000
0.3000000000	-0.0742000000
0.3000000000	-0.0744000000
0.3000000000	-0.0750000000
0.4000000000	-0.0757000000
0.4000000000	-0.0758000000
0.4000000000	-0.0758000000
0.4000000000	-0.0758000000
0.4000000000	-0.0758000000
0.5000000000	-0.0760000000
0.5000000000	-0.0761000000
0.5000000000	-0.0762000000
0.5000000000	-0.0763000000
0.5000000000	-0.0765000000
0.5000000000	-0.0766000000
0.5000000000	-0.0767000000
0.6000000000	-0.0768000000
0.6000000000	-0.0770000000
0.6000000000	-0.0772000000
0.6000000000	-0.0772000000
0.6000000000	-0.0773000000
0.6000000000	-0.0777000000
0.7000000000	-0.0779000000
0.7000000000	-0.0780000000
0.7000000000	-0.0782000000
0.7000000000	-0.0784000000
0.7000000000	-0.0786000000
0.7000000000	-0.0788000000
0.7000000000	-0.0789000000
0.7000000000	-0.0789000000
0.7000000000	-0.0789000000
0.7000000000	-0.0789000000
0.7000000000	-0.0788000000
0.7000000000	-0.0787000000
0.7000000000	-0.0785000000
0.7000000000	-0.0785000000
0.7000000000	-0.0785000000
0.7000000000	-0.0785000000
0.7000000000	-0.0785000000
0.7000000000	-0.0785000000
0.7000000000	-0.0785000000
0.7000000000	-0.0785000000
0.7000000000	-0.0785000000
0.7000000000	-0.0786000000
0.7000000000	-0.0788000000
0.8000000000	-0.0791000000
0.8000000000	-0.0793000000
0.8000000000	-0.0793000000
0.8000000000	-0.0796000000
0.8000000000	-0.0799000000
0.8000000000	-0.0801000000
0.8000000000	-0.0803000000
0.8000000000	-0.0805000000
0.8000000000	-0.0808000000
0.8000000000	-0.0810000000
0.8000000000	-0.0811000000
0.8000000000	-0.0813000000
0.8000000000	-0.0817000000
0.8000000000	-0.0820000000
0.8000000000	-0.0821000000
0.8000000000	-0.0823000000
0.8000000000	-0.0826000000
0.8000000000	-0.0828000000
0.8000000000	-0.0829000000
0.8000000000	-0.0830000000
0.8000000000	-0.0831000000
0.8000000000	-0.0831000000
0.8000000000	-0.0831000000
0.8000000000	-0.0834000000
0.8000000000	-0.0837000000
0.8000000000	-0.0838000000
0.8000000000	-0.0838000000
0.8000000000	-0.0838000000
0.8000000000	-0.0838000000
0.8000000000	-0.0838000000
0.8000000000	-0.0836000000
0.8000000000	-0.0834000000
0.8000000000	-0.0834000000
0.8000000000	-0.0834000000
0.8000000000	-0.0834000000
0.8000000000	-0.0834000000
0.8000000000	-0.0834000000
0.8000000000	-0.0834000000
0.8000000000	-0.0834000000
0.8000000000	-0.0835000000
0.8000000000	-0.0836000000
0.8000000000	-0.0839000000
0.8000000000	-0.0847000000
0.8000000000	-0.0851000000
0.8000000000	-0.0852000000
0.8000000000	-0.0854000000
0.8000000000	-0.0856000000
0.9000000000	-0.0857000000
0.9000000000	-0.0857000000
0.9000000000	-0.0860000000
0.9000000000	-0.0863000000
0.9000000000	-0.0865000000
0.9000000000	-0.0866000000
0.9000000000	-0.0868000000
0.9000000000	-0.0868000000
0.9000000000	-0.0869000000
0.9000000000	-0.0870000000
0.9000000000	-0.0873000000
0.9000000000	-0.0875000000
0.9000000000	-0.0875000000
0.9000000000	-0.0876000000
0.9000000000	-0.0878000000
0.9000000000	-0.0879000000
0.9000000000	-0.0879000000
0.9000000000	-0.0879000000
0.9000000000	-0.0879000000
0.9000000000	-0.0878000000
0.9000000000	-0.0876000000
0.9000000000	-0.0876000000
0.9000000000	-0.0875000000
0.9000000000	-0.0875000000
0.9000000000	-0.0875000000
0.9000000000	-0.0875000000
0.9000000000	-0.0875000000
0.9000000000	-0.0875000000
0.9000000000	-0.0875000000
0.9000000000	-0.0875000000
0.9000000000	-0.0875000000
0.9000000000	-0.0875000000
0.9000000000	-0.0876000000
0.9000000000	-0.0876000000
0.9000000000	-0.0877000000
0.9000000000	-0.0877000000
0.9000000000	-0.0878000000
0.9000000000	-0.0879000000
0.9000000000	-0.0882000000
0.9000000000	-0.0884000000
0.9000000000	-0.0885000000
0.9000000000	-0.0887000000
0.9000000000	-0.0892000000
0.9000000000	-0.0894000000
0.9000000000	-0.0895000000
0.9000000000	-0.0897000000
0.9000000000	-0.0899000000
0.9000000000	-0.0900000000
0.9000000000	-0.0901000000
0.9000000000	-0.0902000000
0.9000000000	-0.0903000000
0.9000000000	-0.0905000000
0.9000000000	-0.0907000000
0.9000000000	-0.0909000000
0.9000000000	-0.0911000000
0.9000000000	-0.0912000000
0.9000000000	-0.0913000000
0.9000000000	-0.0917000000
0.9000000000	-0.0918000000
0.9000000000	-0.0919000000
0.9000000000	-0.0920000000
0.9000000000	-0.0921000000
0.9000000000	-0.0921000000
0.9000000000	-0.0921000000
0.9000000000	-0.0920000000
0.9000000000	-0.0916000000
0.9000000000	-0.0914000000
0.9000000000	-0.0914000000
0.9000000000	-0.0914000000
0.9000000000	-0.0914000000
0.9000000000	-0.0914000000
0.9000000000	-0.0914000000
0.9000000000	-0.0914000000
0.9000000000	-0.0914000000
0.9000000000	-0.0914000000
0.9000000000	-0.0915000000
0.9000000000	-0.0915000000
0.9000000000	-0.0916000000
0.9000000000	-0.0917000000
0.9000000000	-0.0918000000
0.9000000000	-0.0920000000
1.0000000000	-0.0924000000
1.0000000000	-0.0928000000
1.0000000000	-0.0930000000
1.0000000000	-0.0932000000
1.0000000000	-0.0933000000
1.0000000000	-0.0933000000
1.0000000000	-0.0934000000
1.0000000000	-0.0936000000
1.0000000000	-0.0938000000
1.0000000000	-0.0939000000
1.0000000000	-0.0941000000
0.9000000000	-0.0943000000
0.9000000000	-0.0945000000
0.9000000000	-0.0945000000
1.0000000000	-0.0947000000
1.0000000000	-0.0947000000
1.0000000000	-0.0948000000
1.0000000000	-0.0950000000
1.0000000000	-0.0953000000
1.0000000000	-0.0954000000
1.0000000000	-0.0955000000
1.0000000000	-0.0957000000
1.0000000000	-0.0958000000
1.0000000000	-0.0959000000
1.0000000000	-0.0963000000
1.0000000000	-0.0964000000
1.0000000000	-0.0965000000
1.0000000000	-0.0965000000
1.0000000000	-0.0965000000
1.0000000000	-0.0965000000
1.0000000000	-0.0965000000
1.0000000000	-0.0962000000
1.0000000000	-0.0962000000
1.0000000000	-0.0962000000
1.0000000000	-0.0962000000
1.0000000000	-0.0962000000
1.0000000000	-0.0962000000
1.0000000000	-0.0962000000
1.0000000000	-0.0962000000
1.0000000000	-0.0962000000
1.0000000000	-0.0962000000
1.0000000000	-0.0962000000
1.0000000000	-0.0964000000
1.0000000000	-0.0964000000
1.0000000000	-0.0965000000
1.0000000000	-0.0968000000
1.0000000000	-0.0974000000
1.0000000000	-0.0975000000
1.0000000000	-0.0975000000
1.0000000000	-0.0977000000
1.0000000000	-0.0977000000
1.0000000000	-0.0978000000
1.0000000000	-0.0980000000
1.0000000000	-0.0982000000
1.0000000000	-0.0984000000
1.0000000000	-0.0985000000
1.0000000000	-0.0986000000
1.0000000000	-0.0989000000
1.0000000000	-0.0991000000
1.0000000000	-0.0992000000
1.0000000000	-0.0994000000
1.0000000000	-0.0996000000
1.0000000000	-0.0997000000
1.0000000000	-0.0998000000
1.0000000000	-0.0998000000
1.0000000000	-0.0998000000
1.0000000000	-0.0998000000
1.0000000000	-0.0998000000
1.0000000000	-0.0997000000
1.0000000000	-0.0996000000
1.0000000000	-0.0996000000
1.0000000000	-0.0996000000
1.0000000000	-0.0996000000
1.0000000000	-0.0996000000
1.0000000000	-0.0996000000
1.0000000000	-0.0996000000
1.0000000000	-0.0996000000
1.0000000000	-0.0996000000
1.0000000000	-0.0997000000
1.0000000000	-0.0997000000
1.0000000000	-0.0998000000
1.0000000000	-0.0998000000
1.0000000000	-0.1000000000
1.0000000000	-0.1002000000
1.0000000000	-0.1003000000
1.0000000000	-0.1003000000
1.0000000000	-0.1004000000
1.0000000000	-0.1006000000
1.0000000000	-0.1007000000
1.0000000000	-0.1010000000
1.0000000000	-0.1012000000
1.0000000000	-0.1014000000
1.0000000000	-0.1017000000
1.0000000000	-0.1018000000
1.0000000000	-0.1020000000
1.0000000000	-0.1023000000
1.0000000000	-0.1025000000
1.0000000000	-0.1027000000
1.0000000000	-0.1028000000
1.0000000000	-0.1029000000
1.0000000000	-0.1031000000
1.0000000000	-0.1033000000
1.0000000000	-0.1033000000
1.0000000000	-0.1036000000
1.0000000000	-0.1038000000
1.0000000000	-0.1041000000
1.0000000000	-0.1044000000
1.0000000000	-0.1044000000
1.0000000000	-0.1044000000
1.0000000000	-0.1044000000
1.0000000000	-0.1042000000
1.0000000000	-0.1041000000
1.0000000000	-0.1041000000
1.0000000000	-0.1041000000
1.0000000000	-0.1041000000
1.0000000000	-0.1041000000
1.0000000000	-0.1041000000
1.0000000000	-0.1041000000
1.0000000000	-0.1041000000
1.0000000000	-0.1041000000
1.0000000000	-0.1041000000
1.0000000000	-0.1041000000
1.0000000000	-0.1041000000
1.0000000000	-0.1042000000
1.0000000000	-0.1044000000
0.9000000000	-0.1050000000
0.9000000000	-0.1054000000
0.8000000000	-0.1057000000
0.8000000000	-0.1061000000
0.8000000000	-0.1062000000
0.8000000000	-0.1063000000
0.8000000000	-0.1063000000
0.7000000000	-0.1064000000
0.7000000000	-0.1066000000
0.7000000000	-0.1068000000
0.7000000000	-0.1070000000
0.6000000000	-0.1071000000
0.6000000000	-0.1072000000
0.6000000000	-0.1075000000
0.6000000000	-0.1076000000
0.6000000000	-0.1077000000
0.5000000000	-0.1079000000
0.5000000000	-0.1080000000
0.5000000000	-0.1080000000
0.5000000000	-0.1081000000
0.5000000000	-0.1081000000
0.5000000000	-0.1082000000
0.5000000000	-0.1085000000
0.5000000000	-0.1086000000
0.4000000000	-0.1087000000
0.4000000000	-0.1088000000
0.4000000000	-0.1088000000
0.4000000000	-0.1088000000
0.4000000000	-0.1088000000
0.4000000000	-0.1088000000
0.4000000000	-0.1088000000
0.5000000000	-0.1085000000
0.5000000000	-0.1085000000
0.5000000000	-0.1085000000
0.5000000000	-0.1085000000
0.5000000000	-0.1085000000
0.5000000000	-0.1085000000
0.5000000000	-0.1085000000
0.5000000000	-0.1085000000
0.5000000000	-0.1085000000
0.5000000000	-0.1085000000
0.5000000000	-0.1085000000
0.5000000000	-0.1086000000
0.4000000000	-0.1088000000
0.4000000000	-0.1093000000
0.4000000000	-0.1098000000
0.3000000000	-0.1100000000
